"School Year",State,"NCES LEA ID",LEA,School,"NCES SCH ID","Data Group","Data Description",Value,Denominator,Numerator,Population,Subgroup,Characteristics,Age/Grade,"Academic Subject","Program Type",Outcome
2016-2017,"NEW JERSEY",3410500,"Monroe Township School District",,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3410530,"MONTAGUE TOWNSHIP SCHOOL DISTRICT",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3410560,"Montclair Public Schools",,,814,"Chronic absenteeism table",16,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3410590,"Montgomery Township School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3410620,"Montvale Board of Education School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3410650,"Montville Township School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3410680,"Moonachie School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3410710,"Moorestown Township Public School District",,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3410720,"Morris County Vocational School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3410740,"Morris Hills Regional School District",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3410770,"MORRIS PLAINS SCHOOL DISTRICT",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3410810,"MORRIS SCHOOL DISTRICT",,,814,"Chronic absenteeism table",13,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3410860,"Mount Arlington Public School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3410890,"MT. EPHRAIM SCHOOL DISTRICT",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3410920,"Mount Holly Township Public School District",,,814,"Chronic absenteeism table",11,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3410950,"Mount Laurel Township School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3410980,"Mount Olive Township School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411010,"Mountain Lakes Public School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411040,"MOUNTAINSIDE SCHOOL DISTRICT",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411070,"Mullica Township School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411100,"National Park Boro School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411130,"NEPTUNE CITY SCHOOL DISTRICT",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411160,"NEPTUNE TOWNSHIP SCHOOL DISTRICT",,,814,"Chronic absenteeism table",29,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411190,"Netcong School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411220,"New Brunswick School District",,,814,"Chronic absenteeism table",28,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411250,"New Hanover Township",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411280,"New Milford Public School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411310,"New Providence Board of Education",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411340,"NEWARK PUBLIC SCHOOL DISTRICT",,,814,"Chronic absenteeism table",296,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411400,"NEWTON PUBLIC SCHOOL DISTRICT",,,814,"Chronic absenteeism table",11,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411430,"North Arlington School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411460,"NORTH BERGEN SCHOOL DISTRICT",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411490,"North Brunswick Township School District",,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411520,"NORTH CALDWELL SCHOOL DISTRICT",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411550,"North Haledon School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411580,"North Hanover Township School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411610,"North Hunterdon-Voorhees Regional High School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411640,"NORTH PLAINFIELD SCHOOL DISTRICT",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411670,"NORTH WILDWOOD SCHOOL DISTRICT",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411700,"Northern Burlington County Regional School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411730,"Northern Highlands Regional High School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411760,"Northern Valley Regional High School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411790,"Northfield City School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411820,"NORTHVALE PUBLIC SCHOOL DISTRICT",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411850,"Norwood Public School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411880,"NUTLEY PUBLIC SCHOOL DISTRICT",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411910,"Oakland Public School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411940,"Oaklyn Public School District",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411970,"Ocean City School District",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3411980,"Ocean County Vocational Technical School School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412030,"Ocean Gate School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412060,"Township of Ocean School District",,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412090,"Ocean Township School District",,,814,"Chronic absenteeism table",5,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412120,"Oceanport School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412150,"Ogdensburg Borough School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412180,"OLD TAPPAN PUBLIC SCHOOL DISTRICT",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412210,"OLDMANS TOWNSHIP SCHOOL DISTRICT",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412240,"ORADELL SCHOOL DISTRICT",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412260,"River Dell Regional School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412270,"ORANGE BOARD OF EDUCATION SCHOOL DISTRICT",,,814,"Chronic absenteeism table",19,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412300,"Oxford Township School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412360,"Palisades Park School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412390,"Palmyra Public School District",,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412420,"Paramus Public School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412450,"Park Ridge School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412480,"Parsippany-Troy Hills Township School District",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412510,"PASCACK VALLEY REGIONAL HIGH SCHOOL DISTRICT",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412540,"Passaic City School District",,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412570,"Passaic Valley Regional High School District #1",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412600,"Passaic County Manchester Regional High School District",,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412630,"Passsaic County Vocational School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412660,"Long Hill Township School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412690,"Paterson Public School District",,,814,"Chronic absenteeism table",63,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412720,"PAULSBORO SCHOOL DISTRICT",,,814,"Chronic absenteeism table",16,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412810,"Pemberton Township School District",,,814,"Chronic absenteeism table",43,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412840,"Penns Grove-Carneys Point Regional School District",,,814,"Chronic absenteeism table",27,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412870,"PENNSAUKEN TOWNSHIP BOARD OF EDUCATION SCHOOL DISTRICT",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412900,"Pequannock Township School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412930,"Perth Amboy Public School District",,,814,"Chronic absenteeism table",10,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412960,"Phillipsburg School District",,,814,"Chronic absenteeism table",21,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3412990,"PINE HILL SCHOOL DISTRICT",,,814,"Chronic absenteeism table",8,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413000,"Pinelands Regional School District",,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413050,"Piscataway Township School District",,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413080,"PITMAN BORO SCHOOL DISTRICT",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413110,"PITTSGROVE TOWNSHIP SCHOOL DISTRICT",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413140,"Plainfield Public Schools",,,814,"Chronic absenteeism table",26,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413200,"PLEASANTVILLE PUBLIC SCHOOL DISTRICT",,,814,"Chronic absenteeism table",32,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413230,"Plumsted Township School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413260,"Pohatcong Township School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413290,"Point Pleasant Borough School District",,,814,"Chronic absenteeism table",7,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413320,"Point Pleasant Beach School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413350,"Pompton Lakes School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413380,"Port Republic School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413410,"Princeton Public Schools",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413470,"Prospect Park Public School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413500,"QUINTON TOWNSHIP SCHOOL DISTRICT",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413530,"Rahway Public School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413560,"RAMAPO INDIAN HILLS REGIONAL HIGH SCHOOL DISTRICT",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413590,"RAMSEY SCHOOL DISTRICT",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413620,"Rancocas Valley Regional High School District",,,814,"Chronic absenteeism table",12,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413650,"Randolph Township School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413680,"Hazlet Township Public School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413710,"Readington Township School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413740,"Red Bank Borough Public School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413750,"Red Bank Regional School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413770,"Ridgefield School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413800,"Ridgefield Park School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413830,"Ridgewood Public School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413860,"Ringwood School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413890,"River Edge School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413950,"River Vale Public School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3413980,"Riverdale School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3414010,"RIVERSIDE TOWNSHIP SCHOOL DISTRICT",,,814,"Chronic absenteeism table",9,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3414040,"Riverton School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3414070,"Rochelle Park School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3414100,"Rockaway Borough School District",,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3414130,"Rockaway Township School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3414220,"ROOSEVELT PUBLIC SCHOOL DISTRICT",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3414250,"Roseland School District",,,814,"Chronic absenteeism table",0,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3414280,"ROSELLE PUBLIC SCHOOLS",,,814,"Chronic absenteeism table",5,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,"NEW JERSEY",3414310,"Roselle Park Board of Education",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
